ResponseId,UserLanguage,Q1,Q2,Q2_Origin,Q3,Q4,Q5_1,Q5_2,Q5_3,Q6,Economic_Food,Culture_Recreation,Culture_MentalHealth_Wellbeing,Economic_Transport,Economic_RenewableEnergy,Economic_RawMaterial,Culture_Aesthetics,Culture_SenseofIdentity,Economic_OilandGas,Culture_HistoryandHeritage,Q6b,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q9,Q9b,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q13,Q14,Q14,CountryIncomeLevel,Q15,Q15b,Q16,Q17,Q17b,Q18,Q18b
R_3GvuYOt3lF8BDpC,IT,4,4,4,4,3,Loss of biodiversity,,,"1,2,8",1,1,0,0,0,0,0,0,0,0,,4,2,3,3,4,3,4,3,3,3,3,2,2,5,3,3,2,4,4,4,"1,5,7",,"1,6,8",2,2,2,2,3,2,2,2,2,2,4,3,4,5,3,3,4,4,2,3,1,22,Italy,High income,3,,3,1,,4,
R_3QENGdiEEMvmdDj,IT,4,4,4,3,3,Floods,Monsoons,Drought,"1,2,14",1,1,0,0,0,0,0,0,0,1,,4,5,5,4,5,4,4,4,5,4,5,5,4,5,2,4,1,5,5,5,"1,6,8",,"1,6,7",2,2,3,3,2,2,2,2,2,1,4,1,5,5,2,4,5,5,2,5,2,22,Italy,High income,2,,3,1,,4,
R_0v1z0mBteIYGeKB,IT,4,4,4,2,3,X,,,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,4,5,3,4,5,5,4,3,1,4,4,3,5,5,4,2,4,4,4,"5,7,8",,"1,4,6",3,3,3,3,3,3,3,3,2,3,4,2,4,4,3,4,4,4,2,4,1,22,Italy,High income,3,,4,2,,2,
R_QchBFGlKN9IL63T,IT,4,4,4,3,3,Drought and crop loss,impact on the sea (environment and economy),,"2,3,8",0,1,1,0,0,0,0,0,0,0,,4,4,4,4,3,2,2,1,3,3,4,3,3,5,3,3,1,5,5,5,"6,7,8",,"1,2,5",3,3,3,3,3,3,3,3,1,2,3,2,5,5,1,4,5,5,2,5,1,22,Italy,High income,3,,4,1,,NA,Degree in economics and currently attending the 3rd year of aquaculture and hygiene of fish production
R_das1PC4SUdn983f,IT,4,4,4,4,4,Changes in natural processes,Increase in natural disasters,,"2,3,5",0,1,1,0,0,0,0,0,0,0,,4,3,4,4,3,4,3,2,3,2,3,3,1,5,3,4,1,4,4,4,"1,4,9",,"1,5,6",2,3,3,3,3,3,3,3,2,3,5,2,4,5,2,3,5,5,2,5,2,22,Italy,High income,3,,2,1,,3,
R_tQaX7rkRGnFNAIh,IT,4,4,4,3,4,extreme weather events,Food chain,,"1,4,12",1,0,0,1,0,0,0,0,1,0,,5,4,5,4,5,5,4,3,4,2,4,4,3,5,2,3,1,4,4,5,"1,5,8",,"1,4,8",3,3,3,2,3,2,2,1,2,2,4,2,4,4,1,4,4,4,2,4,1,22,Italy,High income,2,,6,2,,2,
R_3irLkiYjrRd2pmj,IT,4,4,4,4,4,Loss of biodiversity,Coastal erosion,Health emergencies,"1,5,9",1,0,0,0,0,0,0,0,0,0,,5,3,5,4,4,5,4,3,5,3,4,5,3,5,2,5,1,5,5,5,"1,4,7",,"1,3,8",3,3,2,2,2,3,3,3,2,1,5,1,5,5,3,4,5,5,1,5,3,22,Italy,High income,3,,3,2,,4,
R_3GCl23onqpEC0Mg,IT,4,4,4,4,4,Death of marine organisms,,,"3,5,8",0,0,1,0,0,0,0,0,0,0,,5,4,4,4,4,5,5,3,3,6,5,3,6,5,1,5,1,4,4,5,"1,7,10",,"1,4,5",3,3,3,2,3,3,2,2,2,2,5,1,5,4,2,4,5,5,2,4,3,22,Italy,High income,3,,4,1,,5,
R_2xFTejr0919vl9G,IT,4,4,4,3,4,Sea level rise,Impact coastal activity,Landslides and floods,"1,2,5",1,1,0,0,0,0,0,0,0,0,,5,4,5,4,4,5,5,5,4,4,4,5,5,5,2,4,1,5,4,5,"1,6,10",,"4,5,6",3,3,3,3,2,3,3,2,1,5,5,1,5,5,1,4,5,5,1,5,2,22,Italy,High income,2,,5,1,,4,
R_3I659wJxACH4xdN,IT,4,4,4,2,3,Future,Little information,,"1,2,3",1,1,1,0,0,0,0,0,0,0,,3,3,3,3,3,3,3,2,6,6,6,6,6,4,4,4,2,4,4,4,"3,5,9",,"4,6,7",3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,22,Italy,High income,2,,2,1,,4,
R_3fZ5wXwhQRkxvcq,IT,4,4,4,2,4,Drought,,,"2,6,13",0,1,0,0,1,0,0,0,0,0,,5,4,5,3,4,4,3,3,3,3,4,4,3,5,2,4,2,4,NA,4,"5,6,10",,"1,4,5",3,3,3,3,3,3,3,3,NA,4,4,4,4,NA,NA,NA,4,4,NA,NA,1,22,Italy,High income,2,,2,2,,3,
R_1q9iIcnokWuNgze,IT,4,4,4,2,3,Effects on humans,Effects on the environment,Impacts on the coastal zone,"5,8,14",0,0,0,0,0,0,0,0,0,1,,5,5,5,4,5,4,4,3,4,4,4,5,3,5,2,4,1,4,NA,4,"1,5,6",,"2,5,7",3,3,3,3,3,3,3,3,2,4,5,1,4,4,1,4,5,4,2,4,2,22,Italy,High income,NA,Resident in coastal area,4,1,,4,
R_1rAfcZrN0XsCIy2,IT,4,4,4,4,3,Loss of habitats,Drought,Disease,"1,2,9",1,1,0,0,0,0,0,0,0,0,,5,4,5,4,5,5,3,3,4,4,5,4,3,5,2,5,1,5,5,5,"1,5,7",,"1,6,8",3,3,3,3,3,3,3,3,2,1,5,3,5,5,1,5,5,5,3,5,3,22,Italy,High income,3,,2,2,,4,
R_21cbSlIZ76ecPxH,IT,4,4,4,4,4,Hydrologic risk,Loss of biodiversity,Coastal erosion,"1,3,5",1,0,1,0,0,0,0,0,0,0,,3,2,5,3,5,5,4,3,4,4,4,3,2,5,2,4,1,4,5,5,"1,6,7",,"1,3,8",3,3,3,3,3,3,3,2,2,1,5,1,5,5,1,4,5,5,1,5,3,22,Italy,High income,3,,2,2,,3,
R_prR8rH0i05t7RaV,EN-GB,3,3,3,3,3,Sea level rise,Effects of more extreme weather events,Impact on fisheries,"1,2,4",1,1,0,1,0,0,0,0,0,0,,4,2,4,4,3,5,5,3,3,2,4,3,3,5,1,4,3,4,3,5,"6,8,10",,"2,7,8",NA,3,3,2,2,1,1,1,4,2,3,4,4,2,3,3,3,5,3,3,2,23,Jamaica,Upper middle income,2,,2,1,,NA,
R_2ZVsrfSk6E3y71A,EN-GB,4,4,4,4,4,Vulnerability to coastal disasters,"Impact to food security (drought, agri)",,"1,2,5",1,1,0,0,0,0,0,0,0,0,,5,4,5,4,5,5,5,3,4,3,4,3,2,5,1,5,1,5,5,5,"1,4,10",,"1,3,4",3,3,3,2,3,2,2,2,2,2,5,1,5,5,1,5,5,5,2,5,3,23,Jamaica,Upper middle income,3,,3,1,,4,
R_TjUTMhnO2wNb8Bz,EN-GB,4,4,4,3,4,Ecosystem impacts,,,"1,2,9",1,1,0,0,0,0,0,0,0,0,,4,5,3,3,4,5,4,6,6,6,6,4,4,5,2,4,1,4,5,5,"4,6,10",,"1,5,6",3,3,3,2,2,2,2,2,2,2,4,2,3,2,1,3,4,5,4,5,2,24,Kenya,Low income,3,,3,1,,4,
R_2S8BQiZNcGftvaf,EN-GB,4,3,3,5,4,The growing industries that do not adher,Farming activities that are not monitore,Deforestation;land degradation,"2,7,10",0,1,0,0,0,1,1,0,0,0,,4,4,4,3,4,4,4,2,3,3,2,3,4,1,2,1,1,4,2,4,"1,6,7",,"1,5,6",3,3,2,1,1,1,1,2,2,5,5,5,5,5,2,5,5,5,2,5,2,24,Kenya,Low income,3,,2,1,,4,
R_2vhV86AFtsXToPs,EN-GB,4,3,3,4,4,Desertification,Dried up rivers and watersources,Fluctuating weather patterns ,"1,4,9",1,0,0,1,0,0,0,0,0,0,,4,5,5,4,5,4,1,3,3,3,2,4,3,5,2,3,2,4,4,4,"1,4,10",,"1,6,8",3,3,3,3,3,3,3,3,2,2,4,2,5,3,2,4,4,4,3,5,2,24,Kenya,Low income,3,,2,1,,3,
R_1mqFDnwnV0ODG2B,EN-GB,4,4,4,5,4,Drought,Eratic Floods,Food insecurity,"1,2,4",1,1,0,1,0,0,0,0,0,0,,5,4,5,4,4,3,4,3,4,3,4,3,3,5,2,4,1,4,4,4,"1,2,3",,"4,5,6",3,3,3,3,3,2,2,3,4,2,5,1,4,4,1,4,4,5,3,4,2,24,Kenya,Low income,3,,5,2,,5,
R_3KIy3NCS9v2xbDB,IT,4,4,4,4,3,extreme weather events,Loss of biodiversity,Destruction of nature and human artifacts,"2,3,9",0,1,1,0,0,0,0,0,0,0,,5,5,5,5,4,5,5,4,5,4,4,5,4,5,2,4,1,4,4,4,"1,6,10",,"5,7,8",3,3,3,3,3,3,3,3,1,1,4,2,5,5,1,4,4,4,2,5,2,25,Madagascar,Low income,3,,2,1,,4,
R_3rGTtMCS9bxx3iR,ES-ES,4,4,4,5,4,Food crisis,Migration crisis ,Loss of biodiversity ,"1,8,9",1,0,0,0,0,0,0,0,0,0,,4,5,5,5,5,4,4,3,5,3,4,5,2,5,1,5,2,5,5,4,"4,7,8",,"1,6,7",3,3,3,3,3,3,3,3,2,2,5,2,5,4,1,5,5,5,2,5,3,27,Mexico,Upper middle income,3,,3,2,,5,
R_39OqlB3iBc7PhaF,FR,4,3,3,4,3,Heat wave,Sea temperature,,"2,5,8",0,1,0,0,0,0,0,0,0,0,,2,1,3,4,3,4,4,1,2,4,3,2,2,5,3,3,1,4,4,4,12,,"1,6,8",3,3,3,3,3,3,3,3,2,1,4,1,4,5,2,4,NA,3,3,4,2,28,Monaco,NA,3,,2,1,,4,
R_22G2ZbiKzusRT5d,EN-GB,4,4,4,5,4,Sea level rise,Droughts,Ecosystem/ biodiversity loss,"5,8,11",0,0,0,0,0,0,0,1,0,0,,5,4,3,3,5,5,3,3,4,2,4,3,2,4,3,4,1,4,4,5,"2,5,6",,"1,5,6",3,3,3,2,3,3,2,2,2,2,5,2,5,5,1,4,5,5,1,4,3,29,Netherlands,High income,3,,5,2,,5,
R_pRxCiBcmp30zgid,EN-GB,4,5,5,4,4,Sea level rise,Increasing temperatures,,"1,2,8",1,1,0,0,0,0,0,0,0,0,,3,2,4,3,4,5,5,2,5,5,4,4,3,5,2,5,1,5,5,5,"5,6,7",,"1,6,7",3,3,3,3,3,3,3,3,2,3,5,1,5,5,1,5,5,4,2,5,1,29,Netherlands,High income,3,,3,1,,4,
R_3kNc5Li4sntbi5x,EN-GB,4,4,4,4,4,Increased disaster weather events,Increased sea level rise,Economic impacts ,"1,2,5",1,1,0,0,0,0,0,0,0,0,,3,2,4,4,5,5,5,2,5,4,4,4,4,5,2,5,1,5,5,5,"1,8,10",,"1,5,7",3,3,3,3,3,3,3,3,2,2,5,2,5,5,2,4,5,5,2,5,3,29,Netherlands,High income,3,,3,2,,4,
R_24kjKz8YuDYioqe,EN-GB,4,4,4,5,4,Sea level rise,Extreme weather events,,"2,8,9",0,1,0,0,0,0,0,0,0,0,,5,4,3,5,5,4,3,4,2,5,4,4,5,5,2,3,1,5,5,5,"3,6,8",,"1,5,6",3,3,3,3,3,3,2,2,1,2,5,1,5,5,1,5,5,5,1,5,3,29,Netherlands,High income,3,,4,2,,5,
R_2aktGqPRLmS6kzV,EN-GB,4,5,5,5,4,Natural disasters,Water security,Health,"3,5,8",0,0,1,0,0,0,0,0,0,0,,5,6,5,5,5,5,4,4,5,6,6,5,6,5,2,5,1,5,5,5,"6,8,10",,"1,6,7",3,3,3,3,3,3,3,3,4,1,5,1,5,5,2,5,5,5,1,5,3,29,Netherlands,High income,2,,2,1,,4,
R_2Ylwvl4nDbMvGIZ,EN-GB,4,4,4,4,3,Floodings,Heat islands ,,"2,4,6",0,1,0,1,1,0,0,0,0,0,,3,2,5,4,3,3,4,2,3,4,4,5,3,4,3,2,1,4,4,4,"1,6,10",,"1,3,5",2,3,3,2,2,2,2,2,2,2,4,2,4,4,2,4,4,4,3,4,2,29,Netherlands,High income,NA,I live close to the ocean,2,2,,3,
R_1ONuydI9dI8FTX8,EN-GB,4,4,4,4,4,Biodiversity loss,Loss of coastal areas to sea level rise,Loss of agricultural yelds,"3,5,8",0,0,1,0,0,0,0,0,0,0,,4,3,4,3,3,3,2,2,3,3,4,4,2,5,2,3,1,1,5,5,"5,6,7",,"1,5,7",2,3,3,3,3,2,2,2,2,1,5,2,4,4,2,5,4,5,2,4,2,29,Netherlands,High income,2,,4,2,,5,
R_2aIYYQJAPvtlts8,EN-GB,4,4,4,4,4,Loss of area due to SLR,"Loss biodiversity, degrad ecosystem",Negative impact on inhabitants,"2,11,14",0,1,0,0,0,0,0,1,0,1,,4,1,5,6,5,5,3,6,5,4,3,3,6,5,2,5,1,5,5,5,"5,6,8",,"1,6,7",3,3,3,3,3,3,3,3,3,1,5,1,4,5,1,5,5,4,2,5,3,29,Netherlands,High income,3,,6,1,,4,
R_2CEycVH2GfZNCG3,EN-GB,4,4,4,4,4,Rising sea levels,Deteriorating water quality,Worsening storms,"5,8,13",0,0,0,0,0,0,0,0,0,0,,5,3,5,5,5,5,4,6,5,5,4,5,3,5,2,5,1,5,5,5,"1,2,8",,"1,4,5",3,3,3,3,3,3,3,3,1,1,5,1,5,5,1,5,5,5,1,5,2,29,Netherlands,High income,3,,3,1,,4,
R_SHRfZEBjXkw2YV3,EN-GB,4,4,4,5,4,Weather ,Sea level ,,"2,3,10",0,1,1,0,0,0,1,0,0,0,,4,4,5,5,5,3,3,4,5,4,3,5,3,5,1,4,1,5,5,5,"2,6,10",,"1,5,7",3,2,3,2,2,2,2,2,1,3,5,2,4,5,2,5,5,5,2,5,2,29,Netherlands,High income,3,,2,1,,3,
R_3KVC6xoCu7EdgcG,EN-GB,4,4,4,4,4,Drought ,Biodiversity ,Sea levels ,"2,8,10",0,1,0,0,0,0,1,0,0,0,,4,4,5,4,4,4,5,2,5,3,4,3,2,5,1,5,1,5,5,5,"5,6,8",,"1,6,7",3,3,2,2,2,2,2,2,3,1,5,1,5,5,4,2,4,5,1,5,1,29,Netherlands,High income,3,,6,2,,4,
R_3F3z2CrNp3zkXrE,EN-GB,4,5,5,5,4,Flooding,Extreme weather,Sealevel rise,"2,4,6",0,1,0,1,1,0,0,0,0,0,,3,2,2,3,4,3,2,3,2,4,4,2,3,4,2,3,1,5,4,4,"6,7,8",,"1,4,6",3,3,3,3,NA,3,3,3,2,1,5,3,3,4,4,5,5,4,1,4,3,29,Netherlands,High income,3,,4,2,,5,
R_3EKHGqMKvz6XsAP,EN-GB,3,3,3,5,1,Not concerned,,,"2,5,8",0,1,0,0,0,0,0,0,0,0,,4,4,5,4,3,5,5,5,5,5,5,5,4,5,2,3,2,5,3,5,12,,"1,2,4",2,2,2,2,2,2,2,2,4,2,2,4,4,3,4,1,2,4,5,3,1,29,Netherlands,High income,3,,5,2,,3,
R_094PF4GzfyDq6A1,EN-GB,4,5,5,4,4,Sea level rise,Pollution and related health issues,Biodiversity loss,"5,11,13",0,0,0,0,0,0,0,1,0,0,,4,4,5,4,5,3,3,6,5,4,4,5,4,5,2,4,2,5,5,4,"1,6,10",,"1,5,6",2,3,3,3,3,2,2,2,3,2,5,2,4,5,2,4,4,5,1,4,2,29,Netherlands,High income,3,,2,1,,3,
R_bmf31V2msAydf45,EN-GB,4,4,4,4,4,Heat waves ,Droughts,Pluvial flooding,"1,8,9",1,0,0,0,0,0,0,0,0,0,,4,4,4,3,5,3,3,3,3,3,4,2,2,5,2,4,1,5,5,5,"1,6,7",,"4,6,7",2,2,3,NA,NA,2,2,2,2,2,5,2,4,4,NA,4,5,4,3,5,2,29,Netherlands,High income,NA,Studying water management ,2,1,,3,
R_1JFr55F52J2CiUQ,ES-ES,4,5,5,5,4,Far right parties win,Loss of biodiversity ,,"1,8,12",1,0,0,0,0,0,0,0,1,0,,4,6,1,6,5,5,5,4,4,5,5,6,6,5,1,5,1,5,5,5,"5,7,8",,"1,5,7",2,3,3,3,3,3,3,3,2,1,5,1,5,5,1,5,5,5,1,5,1,29,Netherlands,High income,3,,3,NA,,4,
R_2ZEMgWJIN3pPM8D,ES-ES,4,4,4,5,4,Loss of natural habitat ,Loss of biodiversity ,Loss of water resources ,"1,2,5",1,1,0,0,0,0,0,0,0,0,,4,3,5,3,3,3,5,3,3,3,4,5,3,4,2,4,1,5,5,4,"1,4,7",,"1,5,7",3,2,3,3,3,2,2,3,3,4,5,2,5,3,4,4,5,5,3,5,3,30,Nicaragua,Lower middle income,3,,2,2,,3,
R_2zPay0dKdGMXEzT,FR,3,3,3,3,3,Tsunami ,,,"1,2,10",1,1,0,0,0,0,1,0,0,0,,5,5,5,5,5,5,4,3,5,3,4,2,2,5,3,4,1,5,5,5,"1,2,6",,"4,7,8",3,3,3,3,3,3,3,3,2,2,3,3,3,NA,NA,NA,4,5,5,2,1,31,Niger,Lower middle income,2,,3,2,,4,
R_3PFWlHMUDI8Y959,EN-GB,4,4,4,4,4,Effects on single species and ecosystems,Droughts,Severe storms,"1,8,9",1,0,0,0,0,0,0,0,0,0,,3,4,3,2,4,4,2,3,5,3,4,2,2,5,3,4,1,3,5,5,"7,8,9",,"1,3,6",3,3,3,2,3,2,2,3,2,1,5,1,5,4,2,NA,5,5,1,5,3,32,Norway,High income,3,,2,1,,4,
R_WBbKn2ykPwruaQN,EN-GB,4,5,5,5,4,Loss of biodiversity,Collappse of ecological functions,Economic tension and war,"1,3,8",1,0,1,0,0,0,0,0,0,0,,3,5,5,3,5,5,3,5,5,5,5,3,4,5,1,5,1,5,5,5,"3,4,7",,"1,5,7",3,3,3,3,3,2,2,3,2,1,5,2,5,5,1,4,5,5,1,5,3,32,Norway,High income,3,,3,1,,5,
R_qWt9mEPgSVXgxXj,EN-GB,4,4,4,3,4,Extreme weather effects like runoff,Rapidtemperature change and acidificatio,Increased flooding frequency,"1,2,8",1,1,0,0,0,0,0,0,0,0,,5,3,3,3,5,4,3,5,4,4,3,4,3,5,2,4,1,4,4,5,"4,8,10",,"1,6,8",2,3,3,2,2,2,2,2,2,1,4,1,5,5,2,4,5,5,2,5,2,32,Norway,High income,3,,4,2,,4,
R_1jj2WcL59ilUphB,EN-GB,4,5,5,5,4,Impacts on marine-terrestrial ecosys,Extreme weather events,Sea level increase,"1,2,8",1,1,0,0,0,0,0,0,0,0,,5,3,3,2,4,3,2,4,4,3,4,3,3,5,1,4,1,4,4,4,"2,4,5",,"1,6,8",3,3,3,3,3,3,3,3,4,1,5,1,5,5,2,4,5,5,1,5,3,32,Norway,High income,3,,4,2,,5,
R_1g6c5rZVYfAvX3g,EN-GB,4,4,4,4,4,Adapation for species,Extreme weather,Economy,"1,8,14",1,0,0,0,0,0,0,0,0,1,,2,3,4,3,4,5,3,5,6,3,5,6,4,5,2,NA,1,5,4,5,"4,5,7",,"1,3,6",NA,3,3,2,3,2,2,3,2,1,4,2,5,3,NA,4,3,4,2,5,3,32,Norway,High income,3,,3,1,,4,
R_2PbPSLh11HWZeij,EN-GB,4,4,4,4,4,Worse wind and rain/snow and heat,Riseing sea levvel,Lack of food and the fight for it,"1,8,9",1,0,0,0,0,0,0,0,0,0,,4,5,5,4,5,3,4,4,3,4,5,5,4,5,2,4,1,5,5,5,"4,5,6",,"1,3,6",3,3,3,3,3,3,3,3,2,2,5,1,4,4,1,4,5,5,2,5,2,32,Norway,High income,1,,6,2,,2,
R_1FYhnrfhAvpKvlv,EN-GB,4,4,4,4,4,Loss of species,The future ,Social injustice ,"1,10,11",1,0,0,0,0,0,1,1,0,0,,4,5,4,4,4,5,3,4,6,6,3,3,6,5,2,3,2,5,4,4,"3,5,6",,"3,6,8",3,3,3,2,3,2,2,2,2,2,5,1,3,5,NA,4,5,5,2,4,2,32,Norway,High income,2,,4,1,,4,
R_3knfw6iCK1cizqS,EN-GB,4,4,4,4,4,Dry summers/low food security,Floods,Storms,"1,8,14",1,0,0,0,0,0,0,0,0,1,,5,3,4,4,4,4,2,6,6,2,4,4,4,5,2,4,2,4,5,4,"5,7,8",,"1,6,7",3,3,3,2,3,2,2,2,1,2,5,2,4,4,NA,NA,4,5,2,4,1,32,Norway,High income,2,,3,1,,4,
R_1DvhH33rhnvRoIA,EN-GB,4,4,4,4,4,Biodiversity ,,,"1,5,8",1,0,0,0,0,0,0,0,0,0,,5,5,5,4,4,3,3,5,4,2,5,3,3,5,3,4,1,5,4,4,"2,4,5",,"1,3,7",3,3,3,3,3,3,3,3,3,1,5,1,5,4,4,4,5,4,2,5,1,32,Norway,High income,3,,5,2,,3,
R_b8iHamOCdtD8UQF,EN-GB,4,4,4,4,4,"Warmer sea water, less fish",Less snow,More extreme weather,"1,2,4",1,1,0,1,0,0,0,0,0,0,,5,4,4,4,5,5,5,5,5,2,4,2,2,5,1,5,1,5,5,5,"1,5,7",,"1,3,7",3,3,3,3,3,3,3,3,3,1,5,1,5,5,3,4,5,5,1,5,2,32,Norway,High income,2,,4,1,,3,
R_3MFZT46LodYYbqA,EN-GB,4,4,4,3,3,More severe weather incidents,Disapperance of tundra,Warming seas w unknown consequences,"1,2,4",1,1,0,1,0,0,0,0,0,0,,2,3,3,2,3,2,2,3,2,3,2,6,3,5,3,3,2,5,4,5,"4,5,8",,"1,4,7",2,2,3,3,3,2,1,1,2,1,4,1,5,5,4,NA,4,4,2,4,2,32,Norway,High income,3,,5,2,,4,
R_3Nx5sgzmDJ92232,EN-GB,4,4,4,3,4,Ice glacier melting,Drought,Rising water level,"1,3,8",1,0,1,0,0,0,0,0,0,0,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,"4,5,9",,"4,5,6",3,3,3,3,3,3,3,3,1,1,5,1,5,5,1,5,5,5,1,5,1,32,Norway,High income,5,,4,2,,4,
R_2YAkh6WiNHuMfWe,EN-GB,4,4,4,4,3,Ecosystem shift due to temp increase,Weather pattern change,Sea level rise,"1,11,12",1,0,0,0,0,0,0,1,1,0,,2,2,5,4,4,5,5,5,4,4,5,3,3,5,3,4,1,4,3,5,"4,7,9",,"1,4,7",3,3,3,3,3,3,3,3,2,1,4,1,5,3,2,4,5,5,3,4,1,32,Norway,High income,3,,4,2,,5,
R_UxLsrgCp31oPAZj,FR,4,4,4,3,4,Sea level rise (Island territories),Cyclone intensity,,"2,8,10",0,1,0,0,0,0,1,0,0,0,,5,6,5,5,5,5,5,4,4,4,4,4,4,5,2,5,1,5,5,5,"1,6,8",,"2,6,7",3,3,3,3,3,3,3,3,2,2,5,1,5,5,2,5,5,5,1,5,2,33,NA,Other,3,,2,1,,3,
R_Q5siWyHBkARMSMF,EN-GB,4,4,4,4,4,Rising sea level,Deforestration,Increased storms and droughts,"1,9,13",1,0,0,0,0,0,0,0,0,0,,4,4,4,4,4,4,3,3,3,3,4,4,3,5,2,4,1,4,5,5,"2,6,9",,"1,5,6",3,3,3,2,3,3,3,3,2,3,5,2,5,4,3,4,5,5,2,4,2,34,Panama,Upper middle income,3,,6,2,,4,
R_2s4GckuYLBvsfOu,EN-GB,4,4,4,5,4,Biodiversity loss,Water insecurity,Food insecurity,"1,2,15",1,1,0,0,0,0,0,0,0,0,Raw materials in general,5,4,4,3,5,4,3,3,4,2,4,4,2,5,2,5,1,4,5,3,"5,6,11","Just to note: ocean acidification is NOT directly caused by climate change, but by carbon emissions. Carbon emissions cause both climate change and ocean acidification, but ocean acidification is not caused by climate change","1,5,6",3,3,3,2,3,2,2,2,1,2,5,1,4,5,3,5,5,5,5,5,3,34,Panama,Upper middle income,3,,3,2,,4,
R_2ZCeX1xkCTek8RH,IT,4,3,3,5,4,strong typhoons damage fisheries ,heavy rains damage properties,too hot weather damage crops,"1,5,8",1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,2,1,1,2,1,1,1,5,1,5,1,5,5,5,"1,6,7",,"1,5,8",3,3,3,3,3,3,3,3,4,1,4,1,5,4,1,5,5,5,5,5,3,35,Philippines,Lower middle income,1,,3,1,,4,
R_0lj9BHEtJc3IjNT,EN-GB,4,4,4,5,4,Extreme weather events,The rise of sea levels,Decreasing suplly of water,"1,4,14",1,0,0,1,0,0,0,0,0,1,,4,3,4,4,4,4,3,3,4,2,3,2,2,4,2,5,2,4,4,4,"2,6,8",,"1,6,8",3,3,3,3,3,3,3,3,2,2,5,2,4,4,2,4,5,5,2,5,2,36,Portugal,High income,3,,3,1,,4,
R_3fqJJTLWrIXaPyj,EN-GB,4,4,4,3,4,Rise of sea level,rise of mean temperatures,lost of biodiversity,"1,2,4",1,1,0,1,0,0,0,0,0,0,,5,4,5,5,4,5,5,3,6,3,5,4,3,5,1,4,1,5,5,3,"1,5,6",,"4,5,6",3,3,3,3,3,3,3,3,3,2,5,1,5,5,2,5,5,4,3,4,1,36,Portugal,High income,2,,2,1,,4,
R_Xoo9gYraiVcLV7P,EN-GB,4,4,4,4,4,Desertification of Land,More extreme meteorological events,Temperature and Sea Rise,"1,9,14",1,0,0,0,0,0,0,0,0,1,,5,5,5,5,5,5,3,2,5,3,5,5,5,5,2,4,1,5,5,5,"1,7,8",,"1,6,7",3,3,3,3,3,3,3,3,1,1,5,1,5,5,1,4,5,5,2,5,2,36,Portugal,High income,2,,4,2,,5,
R_viVBoXe8zbAVCx3,EN-GB,4,4,4,4,4,Raising temperatures,Biodiversity loss,,"2,5,6",0,1,0,0,1,0,0,0,0,0,,4,4,5,4,5,3,5,3,3,2,3,3,3,5,2,5,1,4,5,4,"1,8,10",,"1,6,7",3,3,3,2,3,3,3,3,2,3,5,1,5,5,2,4,5,5,2,4,2,36,Portugal,High income,2,,3,1,,3,
R_3huOxIPgO3zbbDF,EN-GB,4,5,5,2,4,Water inadequacy ,Polution,,"1,4,13",1,0,0,1,0,0,0,0,0,0,,5,3,5,3,4,4,4,3,3,4,3,5,3,5,3,3,2,5,4,4,"1,2,6",,"2,4,6",3,3,3,3,3,2,2,3,2,4,5,2,5,4,2,2,5,3,4,4,2,36,Portugal,High income,2,,3,NA,,5,
R_W7NqxlxrKXG3d8B,IT,4,3,3,4,4,Temperature rising,Storms,Strong waves,"1,2,4",1,1,0,1,0,0,0,0,0,0,,3,3,3,4,4,4,3,2,6,3,4,4,3,5,2,5,1,5,5,5,"1,4,8",,"1,4,7",3,3,3,3,3,3,3,3,2,2,5,2,5,4,2,4,4,5,3,5,2,36,Portugal,High income,3,,3,1,,5,
R_12lNnrmLimaYw2e,IT,4,5,5,4,3,,,,"3,8,9",0,0,1,0,0,0,0,0,0,0,,4,5,5,4,5,5,4,3,4,4,4,4,4,5,3,3,1,4,4,5,"1,4,7",,"1,5,8",3,3,3,3,3,3,3,3,2,1,4,1,5,5,1,4,5,5,1,5,3,36,Portugal,High income,3,,3,1,,4,
R_217yN6Ja76Wi84E,ES-ES,4,4,4,3,4,Coastal erosion,Floods,Extreme drought,"1,3,5",1,0,1,0,0,0,0,0,0,0,,5,6,6,5,5,5,5,6,6,6,6,5,5,4,4,4,4,4,4,4,"1,9,10",,"1,5,7",3,3,3,3,3,3,3,3,2,2,5,1,4,2,2,4,4,4,2,4,1,36,Portugal,High income,2,,4,1,,3,
